,event_date,dimension,dimension_value,views,likes,messages_received,messages_sent,users_received,users_sent
2054,2023-08-03,age,46,7453,1685,6,126,4,89
2055,2023-08-03,age,47,7294,1608,5,72,4,32
2056,2023-08-03,age,48,6771,1556,1,67,1,26
2057,2023-08-03,age,49,5140,1130,0,104,0,33
2058,2023-08-03,age,50,5127,1206,0,68,0,22
2059,2023-08-03,age,51,4715,1009,2,58,2,24
2060,2023-08-03,age,52,2984,623,2,46,2,19
2061,2023-08-03,age,53,3310,805,0,53,0,15
2062,2023-08-03,age,54,3224,683,1,54,1,16
2063,2023-08-03,age,55,2324,545,0,50,0,18
2064,2023-08-03,age,56,2373,521,0,29,0,15
2065,2023-08-03,age,57,2095,478,0,22,0,6
2066,2023-08-03,age,58,1667,382,0,18,0,8
2067,2023-08-03,age,59,1608,345,0,22,0,8
2068,2023-08-03,age,60,1374,313,0,11,0,4
2069,2023-08-03,age,61,1047,227,0,4,0,2
2070,2023-08-03,age,62,1135,248,0,31,0,11
2071,2023-08-03,age,63,309,80,0,3,0,2
2072,2023-08-03,age,64,937,218,0,5,0,2
2073,2023-08-03,age,65,289,67,0,13,0,4
2074,2023-08-03,age,66,434,111,0,2,0,1
2075,2023-08-03,age,67,566,133,0,0,0,0
2076,2023-08-03,age,68,279,43,0,8,0,2
2077,2023-08-03,age,69,127,28,0,0,0,0
2078,2023-08-03,age,70,176,41,0,0,0,0
2079,2023-08-03,age,71,259,48,0,8,0,2
2080,2023-08-03,age,72,191,32,0,27,0,7
2081,2023-08-03,age,74,0,0,0,10,0,2
2082,2023-08-03,age,75,0,0,0,5,0,2
2083,2023-08-03,age,76,49,16,0,0,0,0
2084,2023-08-03,age,77,57,12,0,0,0,0
2085,2023-08-03,age,78,63,14,0,0,0,0
2086,2023-08-03,age,80,89,21,0,0,0,0
2087,2023-08-03,age,86,16,4,0,0,0,0
2088,2023-08-04,os,Android,592438,134910,8792,8389,7135,6995
2089,2023-08-04,os,iOS,321319,73835,4098,4501,3549,3689
2090,2023-08-04,gender,0,414706,95109,5737,5694,4805,4682
2091,2023-08-04,gender,1,499051,113636,7153,7196,5879,6002
2092,2023-08-04,age,14,12101,2697,92,236,84,111
2093,2023-08-04,age,15,30835,7053,524,467,394,328
2094,2023-08-04,age,16,37315,8461,469,560,419,535
2095,2023-08-04,age,17,42836,9779,369,566,353,554
2096,2023-08-04,age,18,50010,11424,643,645,580,634
2097,2023-08-04,age,19,54362,12444,674,710,658,701
2098,2023-08-04,age,20,58634,13396,1368,874,1107,864
2099,2023-08-04,age,21,56756,12930,822,827,799,809
2100,2023-08-04,age,22,51755,11849,1443,772,1000,758
2101,2023-08-04,age,23,44638,10056,569,632,562,623
2102,2023-08-04,age,24,34155,7823,589,529,562,518
2103,2023-08-04,age,25,32049,7460,640,426,533,420
2104,2023-08-04,age,26,30447,7060,678,380,536,374
2105,2023-08-04,age,27,24240,5686,382,355,368,348
2106,2023-08-04,age,28,23445,5327,581,361,490,349
2107,2023-08-04,age,29,20890,4836,353,268,317,264
2108,2023-08-04,age,30,23672,5368,302,297,290,289
2109,2023-08-04,age,31,22427,5101,255,310,250,285
2110,2023-08-04,age,32,20071,4516,179,212,166,190
2111,2023-08-04,age,33,18871,4243,173,290,157,183
2112,2023-08-04,age,34,17454,3879,258,292,189,133
2113,2023-08-04,age,35,19120,4286,123,250,115,122
2114,2023-08-04,age,36,17161,3871,116,203,105,98
2115,2023-08-04,age,37,16241,3656,78,208,74,101
2116,2023-08-04,age,38,16503,3705,43,213,41,108
2117,2023-08-04,age,39,13913,3174,27,200,24,104
2118,2023-08-04,age,40,12827,2850,17,195,17,84
2119,2023-08-04,age,41,11707,2750,22,142,18,72
2120,2023-08-04,age,42,11787,2641,16,197,15,87
2121,2023-08-04,age,43,10003,2356,17,108,14,56
2122,2023-08-04,age,44,8811,2125,120,129,63,55
2123,2023-08-04,age,45,7994,1856,2,181,2,88
2124,2023-08-04,age,46,7208,1745,2,100,2,74
2125,2023-08-04,age,47,6239,1385,6,115,4,58
2126,2023-08-04,age,48,5825,1310,535,106,172,42
2127,2023-08-04,age,49,5890,1414,155,75,89,31
2128,2023-08-04,age,50,5614,1195,2,88,2,43
2129,2023-08-04,age,51,4779,1216,245,101,112,47
2130,2023-08-04,age,52,3750,893,1,23,1,16
2131,2023-08-04,age,53,2333,548,0,13,0,6
2132,2023-08-04,age,54,2275,504,0,39,0,21
2133,2023-08-04,age,55,2619,597,0,12,0,8
2134,2023-08-04,age,56,2236,524,0,42,0,21
2135,2023-08-04,age,57,1824,388,0,31,0,15
2136,2023-08-04,age,58,1684,385,0,15,0,7
2137,2023-08-04,age,59,1737,397,0,25,0,16
2138,2023-08-04,age,60,1387,320,0,12,0,5
2139,2023-08-04,age,61,1194,275,0,7,0,5
2140,2023-08-04,age,62,709,164,0,15,0,6
2141,2023-08-04,age,63,495,137,0,10,0,5
2142,2023-08-04,age,64,573,125,0,2,0,1
2143,2023-08-04,age,65,368,79,0,2,0,2
2144,2023-08-04,age,66,256,67,0,8,0,4
2145,2023-08-04,age,67,327,76,0,0,0,0
2146,2023-08-04,age,68,143,33,0,6,0,2
2147,2023-08-04,age,69,110,32,0,3,0,2
2148,2023-08-04,age,70,247,47,0,0,0,0
2149,2023-08-04,age,71,139,34,0,5,0,2
2150,2023-08-04,age,72,39,12,0,0,0,0
2151,2023-08-04,age,73,142,33,0,0,0,0
2152,2023-08-04,age,74,93,27,0,0,0,0
2153,2023-08-04,age,76,148,39,0,0,0,0
2154,2023-08-04,age,77,123,33,0,0,0,0
2155,2023-08-04,age,78,15,6,0,0,0,0
2156,2023-08-04,age,80,83,18,0,0,0,0
2157,2023-08-04,age,81,39,11,0,0,0,0
2158,2023-08-04,age,82,24,4,0,0,0,0
2159,2023-08-04,age,87,22,6,0,0,0,0
2160,2023-08-04,age,95,38,8,0,0,0,0
2161,2023-08-05,os,Android,537390,121468,8620,8467,7083,7007
2162,2023-08-05,os,iOS,291479,65438,4275,4428,3414,3490
2163,2023-08-05,gender,0,371827,83860,5219,5996,4633,4833
2164,2023-08-05,gender,1,457042,103046,7676,6899,5864,5664
2165,2023-08-05,age,14,11809,2607,76,193,75,104
2166,2023-08-05,age,15,27373,6231,311,403,235,312
2167,2023-08-05,age,16,31512,7179,716,434,382,415
2168,2023-08-05,age,17,37740,8500,806,618,619,603
2169,2023-08-05,age,18,43375,9817,604,811,588,797
2170,2023-08-05,age,19,53366,11997,677,777,662,760
2171,2023-08-05,age,20,49643,11224,1045,797,897,780
2172,2023-08-05,age,21,50798,11368,746,732,728,724
2173,2023-08-05,age,22,46360,10468,895,770,876,757
2174,2023-08-05,age,23,44409,9920,1046,619,755,603
2175,2023-08-05,age,24,36486,8323,910,560,747,552
2176,2023-08-05,age,25,29196,6557,502,454,493,447
2177,2023-08-05,age,26,26895,5962,431,505,424,498
2178,2023-08-05,age,27,22489,5147,570,339,392,331
2179,2023-08-05,age,28,22862,5177,703,359,501,356
2180,2023-08-05,age,29,21409,4959,369,368,356,355
2181,2023-08-05,age,30,20495,4637,285,293,276,287
2182,2023-08-05,age,31,19245,4248,255,342,243,321
2183,2023-08-05,age,32,17566,3980,211,222,196,198
2184,2023-08-05,age,33,18310,4102,179,256,160,164
2185,2023-08-05,age,34,16444,3697,487,288,242,122
2186,2023-08-05,age,35,15483,3391,112,251,106,99
2187,2023-08-05,age,36,14661,3477,105,280,99,95
2188,2023-08-05,age,37,15560,3504,57,210,51,71
2189,2023-08-05,age,38,12802,2905,291,197,148,76
2190,2023-08-05,age,39,11655,2638,28,178,27,72
2191,2023-08-05,age,40,11855,2577,10,164,10,59
2192,2023-08-05,age,41,9258,2099,12,135,12,50
2193,2023-08-05,age,42,9517,2064,10,122,10,45
2194,2023-08-05,age,43,8590,1961,5,128,5,38
2195,2023-08-05,age,44,7274,1596,5,132,4,47
2196,2023-08-05,age,45,7367,1649,5,166,4,64
2197,2023-08-05,age,46,5834,1335,0,39,0,24
2198,2023-08-05,age,47,6984,1548,5,180,2,52
2199,2023-08-05,age,48,5542,1273,0,69,0,31
2200,2023-08-05,age,49,4783,1124,202,88,96,28
2201,2023-08-05,age,50,4899,1154,0,68,0,24
2202,2023-08-05,age,51,4222,901,0,76,0,32
2203,2023-08-05,age,52,3009,704,0,42,0,17
2204,2023-08-05,age,53,3211,712,0,11,0,4
2205,2023-08-05,age,54,2552,611,0,29,0,11
2206,2023-08-05,age,55,2897,665,224,37,76,13
2207,2023-08-05,age,56,2153,466,0,31,0,13
2208,2023-08-05,age,57,1548,350,0,18,0,8
2209,2023-08-05,age,58,2039,447,0,21,0,9
2210,2023-08-05,age,59,735,165,0,21,0,7
2211,2023-08-05,age,60,913,224,0,16,0,6
2212,2023-08-05,age,61,1040,250,0,0,0,0
2213,2023-08-05,age,62,459,92,0,19,0,6
2214,2023-08-05,age,63,505,107,0,13,0,4
2215,2023-08-05,age,64,1085,263,0,6,0,2
2216,2023-08-05,age,65,415,87,0,5,0,3
2217,2023-08-05,age,66,556,130,0,0,0,0
2218,2023-08-05,age,67,51,8,0,0,0,0
2219,2023-08-05,age,68,330,55,0,0,0,0
2220,2023-08-05,age,69,107,26,0,0,0,0
2221,2023-08-05,age,70,123,27,0,3,0,1
2222,2023-08-05,age,71,200,37,0,0,0,0
2223,2023-08-05,age,72,100,17,0,0,0,0
2224,2023-08-05,age,73,192,47,0,0,0,0
2225,2023-08-05,age,74,144,40,0,0,0,0
2226,2023-08-05,age,75,14,3,0,0,0,0
2227,2023-08-05,age,76,70,16,0,0,0,0
2228,2023-08-05,age,77,34,6,0,0,0,0
2229,2023-08-05,age,82,162,26,0,0,0,0
2230,2023-08-05,age,84,53,8,0,0,0,0
2231,2023-08-05,age,85,51,9,0,0,0,0
2232,2023-08-05,age,95,53,12,0,0,0,0
2233,2023-08-06,os,Android,509241,114106,7864,8412,6659,6802
2234,2023-08-06,os,iOS,275299,61784,5035,4487,3619,3476
2235,2023-08-06,gender,0,348843,78289,5648,5859,4702,4713
2236,2023-08-06,gender,1,435697,97601,7251,7040,5576,5565
2237,2023-08-06,age,14,10251,2260,62,218,59,86
2238,2023-08-06,age,15,24574,5516,584,502,356,380
2239,2023-08-06,age,16,31429,7146,484,515,385,479
2240,2023-08-06,age,17,37259,8351,453,577,435,559
2241,2023-08-06,age,18,44794,10141,827,765,743,745
2242,2023-08-06,age,19,49502,11014,1484,707,864,688
2243,2023-08-06,age,20,51417,11479,1054,863,910,844
2244,2023-08-06,age,21,48116,10767,1331,804,951,785
2245,2023-08-06,age,22,43771,9826,711,823,699,812
2246,2023-08-06,age,23,39506,8812,942,652,807,644
2247,2023-08-06,age,24,32325,7262,419,390,412,383
2248,2023-08-06,age,25,28804,6449,646,501,580,489
2249,2023-08-06,age,26,24266,5422,700,385,411,375
2250,2023-08-06,age,27,21179,4710,375,330,361,317
2251,2023-08-06,age,28,22456,5066,521,457,454,445
2252,2023-08-06,age,29,20519,4583,317,322,304,309
2253,2023-08-06,age,30,17750,3950,437,357,412,339
2254,2023-08-06,age,31,18176,4158,225,293,210,260
2255,2023-08-06,age,32,16055,3578,608,249,305,163
2256,2023-08-06,age,33,15176,3474,135,265,128,106
2257,2023-08-06,age,34,14788,3393,143,221,129,76
2258,2023-08-06,age,35,16909,3959,83,164,72,62
2259,2023-08-06,age,36,15225,3418,171,223,123,95
2260,2023-08-06,age,37,13346,3009,53,201,51,71
2261,2023-08-06,age,38,11549,2635,51,243,47,82
2262,2023-08-06,age,39,11500,2530,26,257,26,88
2263,2023-08-06,age,40,9670,2169,11,123,7,41
2264,2023-08-06,age,41,7973,1796,12,142,10,56
2265,2023-08-06,age,42,9546,2183,8,129,7,46
2266,2023-08-06,age,43,7724,1701,12,129,9,54
2267,2023-08-06,age,44,8370,1876,2,117,1,49
2268,2023-08-06,age,45,6605,1457,0,84,0,33
2269,2023-08-06,age,46,6372,1461,0,81,0,35
2270,2023-08-06,age,47,5447,1154,1,104,1,44
2271,2023-08-06,age,48,4350,922,2,120,2,38
2272,2023-08-06,age,49,4749,1028,0,33,0,12
2273,2023-08-06,age,50,4341,889,0,81,0,26
2274,2023-08-06,age,51,4723,1080,5,107,5,35
2275,2023-08-06,age,52,3065,704,0,23,0,10
2276,2023-08-06,age,53,2767,638,0,66,0,21
2277,2023-08-06,age,54,2775,598,4,40,2,12
2278,2023-08-06,age,55,2696,578,0,25,0,9
2279,2023-08-06,age,56,1915,408,0,33,0,10
2280,2023-08-06,age,57,1557,340,0,42,0,14
2281,2023-08-06,age,58,1490,348,0,11,0,4
2282,2023-08-06,age,59,1479,313,0,13,0,6
2283,2023-08-06,age,60,1068,196,0,32,0,10
2284,2023-08-06,age,61,630,122,0,15,0,4
2285,2023-08-06,age,62,614,117,0,6,0,2
2286,2023-08-06,age,63,549,124,0,16,0,5
2287,2023-08-06,age,64,547,115,0,10,0,4
2288,2023-08-06,age,65,487,109,0,5,0,2
2289,2023-08-06,age,66,633,165,0,6,0,4
2290,2023-08-06,age,67,327,88,0,5,0,4
2291,2023-08-06,age,68,220,42,0,0,0,0
2292,2023-08-06,age,69,210,50,0,7,0,2
2293,2023-08-06,age,70,296,65,0,8,0,2
2294,2023-08-06,age,71,108,22,0,0,0,0
2295,2023-08-06,age,72,87,19,0,0,0,0
2296,2023-08-06,age,73,36,9,0,2,0,2
2297,2023-08-06,age,75,182,34,0,0,0,0
2298,2023-08-06,age,76,63,9,0,0,0,0
2299,2023-08-06,age,77,61,20,0,0,0,0
2300,2023-08-06,age,78,45,11,0,0,0,0
2301,2023-08-06,age,80,53,9,0,0,0,0
2302,2023-08-06,age,95,68,13,0,0,0,0
2303,2023-08-07,os,Android,483114,105753,7899,8241,6546,6833
2304,2023-08-07,os,iOS,259847,57127,5000,4658,4080,3793
2305,2023-08-07,gender,0,335613,73261,5259,5473,4353,4529
2306,2023-08-07,gender,1,407348,89619,7640,7426,6273,6097
2307,2023-08-07,age,14,9878,2109,54,225,54,112
2308,2023-08-07,age,15,24153,5378,136,423,133,285
2309,2023-08-07,age,16,29496,6564,342,445,295,403
2310,2023-08-07,age,17,33293,7395,626,560,539,543
2311,2023-08-07,age,18,41131,8965,639,682,579,660
2312,2023-08-07,age,19,46397,10152,634,773,617,754
2313,2023-08-07,age,20,48520,10487,995,793,754,784
2314,2023-08-07,age,21,45728,10008,925,754,873,748
2315,2023-08-07,age,22,43565,9562,932,699,806,686
2316,2023-08-07,age,23,36864,8168,784,595,707,587
2317,2023-08-07,age,24,30354,6777,973,677,809,664
2318,2023-08-07,age,25,28519,6119,610,568,604,565
2319,2023-08-07,age,26,24273,5511,514,377,461,373
2320,2023-08-07,age,27,20977,4616,465,415,455,406
2321,2023-08-07,age,28,18508,3900,285,260,277,256
2322,2023-08-07,age,29,19620,4215,282,314,261,308
2323,2023-08-07,age,30,18202,3997,364,258,297,252
2324,2023-08-07,age,31,17768,3824,231,255,217,230
2325,2023-08-07,age,32,14757,3268,368,212,231,165
2326,2023-08-07,age,33,15629,3314,230,267,202,161
2327,2023-08-07,age,34,13811,3044,366,233,239,133
2328,2023-08-07,age,35,14422,3184,198,230,152,116
2329,2023-08-07,age,36,13452,2937,115,316,109,142
2330,2023-08-07,age,37,13327,2941,324,223,170,115
2331,2023-08-07,age,38,11058,2400,57,216,54,108
2332,2023-08-07,age,39,11285,2568,28,239,26,117
2333,2023-08-07,age,40,9422,2079,202,188,142,93
2334,2023-08-07,age,41,9612,2062,16,132,12,75
2335,2023-08-07,age,42,9041,2000,113,199,74,83
2336,2023-08-07,age,43,7931,1646,10,124,10,67
2337,2023-08-07,age,44,6921,1579,4,90,3,44
2338,2023-08-07,age,45,6898,1457,7,121,7,63
2339,2023-08-07,age,46,6231,1330,170,138,87,114
2340,2023-08-07,age,47,5216,1183,0,138,0,68
2341,2023-08-07,age,48,4608,1010,314,67,95,32
2342,2023-08-07,age,49,3727,845,0,82,0,39
2343,2023-08-07,age,50,3610,795,7,128,5,52
2344,2023-08-07,age,51,3943,876,3,70,2,35
2345,2023-08-07,age,52,3120,697,389,47,145,18
2346,2023-08-07,age,53,2656,601,85,58,56,26
2347,2023-08-07,age,54,2366,517,1,26,1,11
2348,2023-08-07,age,55,2265,510,0,45,0,19
2349,2023-08-07,age,56,1537,342,0,51,0,26
2350,2023-08-07,age,57,1559,394,0,20,0,11
2351,2023-08-07,age,58,1337,302,0,21,0,11
2352,2023-08-07,age,59,899,197,0,17,0,9
2353,2023-08-07,age,60,1041,216,0,15,0,5
2354,2023-08-07,age,61,612,110,0,22,0,11
2355,2023-08-07,age,62,718,191,0,20,0,9
2356,2023-08-07,age,63,479,106,101,5,66,3
2357,2023-08-07,age,64,364,73,0,10,0,4
2358,2023-08-07,age,65,192,38,0,3,0,2
2359,2023-08-07,age,66,407,75,0,7,0,5
2360,2023-08-07,age,67,198,44,0,5,0,2
2361,2023-08-07,age,68,188,37,0,23,0,8
2362,2023-08-07,age,70,34,6,0,3,0,3
2363,2023-08-07,age,71,176,30,0,8,0,3
2364,2023-08-07,age,72,196,41,0,7,0,2
2365,2023-08-07,age,73,51,10,0,0,0,0
2366,2023-08-07,age,74,91,23,0,0,0,0
2367,2023-08-07,age,75,52,12,0,0,0,0
2368,2023-08-07,age,76,97,20,0,0,0,0
2369,2023-08-07,age,77,26,2,0,0,0,0
2370,2023-08-07,age,80,15,0,0,0,0,0
2371,2023-08-07,age,81,12,3,0,0,0,0
2372,2023-08-07,age,85,85,12,0,0,0,0
2373,2023-08-07,age,87,41,6,0,0,0,0
2374,2023-08-08,os,Android,559103,124491,8154,8099,6567,6530
2375,2023-08-08,os,iOS,297967,67204,4745,4800,3761,3798
2376,2023-08-08,gender,0,388268,86777,5137,5814,4287,4617
2377,2023-08-08,gender,1,468802,104918,7762,7085,6041,5711
2378,2023-08-08,age,14,12726,2844,47,181,45,80
2379,2023-08-08,age,15,29340,6367,534,396,283,205
2380,2023-08-08,age,16,35592,8019,281,553,264,502
2381,2023-08-08,age,17,41427,9322,408,626,378,599
2382,2023-08-08,age,18,46348,10416,1011,696,667,671
2383,2023-08-08,age,19,53495,11951,936,661,761,646
2384,2023-08-08,age,20,50371,11074,817,795,779,780
2385,2023-08-08,age,21,54138,11979,1092,817,946,802
2386,2023-08-08,age,22,45417,10240,619,674,605,663
2387,2023-08-08,age,23,45513,10161,637,604,615,593
2388,2023-08-08,age,24,37112,8377,458,458,453,451
2389,2023-08-08,age,25,28726,6550,669,495,579,482
2390,2023-08-08,age,26,27915,6200,535,436,524,433
2391,2023-08-08,age,27,23051,5282,444,429,434,419
2392,2023-08-08,age,28,23795,5278,614,357,424,349
2393,2023-08-08,age,29,23022,5105,629,338,397,323
2394,2023-08-08,age,30,18520,4096,354,381,337,366
2395,2023-08-08,age,31,18819,4313,322,364,310,343
2396,2023-08-08,age,32,19027,4171,430,211,238,179
2397,2023-08-08,age,33,17020,3682,248,259,218,184
2398,2023-08-08,age,34,16763,3678,364,261,250,118
2399,2023-08-08,age,35,19589,4387,119,230,113,104
2400,2023-08-08,age,36,16558,3594,124,253,116,93
2401,2023-08-08,age,37,13929,3149,307,234,140,87
2402,2023-08-08,age,38,14177,3164,69,286,58,104
2403,2023-08-08,age,39,11175,2648,41,168,39,64
2404,2023-08-08,age,40,11215,2576,24,180,22,65
2405,2023-08-08,age,41,9992,2278,21,172,19,67
2406,2023-08-08,age,42,10434,2250,13,133,11,47
2407,2023-08-08,age,43,10752,2409,2,123,2,46
2408,2023-08-08,age,44,7863,1809,253,97,102,39
2409,2023-08-08,age,45,7399,1687,20,156,14,61
2410,2023-08-08,age,46,6552,1430,152,81,84,68
2411,2023-08-08,age,47,5866,1306,4,88,4,37
2412,2023-08-08,age,48,5248,1173,2,87,2,30
2413,2023-08-08,age,49,4654,1045,4,104,2,40
2414,2023-08-08,age,50,4875,1079,4,106,1,38
2415,2023-08-08,age,51,4219,926,0,77,0,26
2416,2023-08-08,age,52,3824,954,0,55,0,18
2417,2023-08-08,age,53,2575,625,0,46,0,14
2418,2023-08-08,age,54,3095,685,0,33,0,13
2419,2023-08-08,age,55,2168,497,0,44,0,17
2420,2023-08-08,age,56,2048,499,0,56,0,21
2421,2023-08-08,age,57,1320,268,291,42,92,15
2422,2023-08-08,age,58,1722,422,0,20,0,8
2423,2023-08-08,age,59,1432,307,0,8,0,5
2424,2023-08-08,age,60,1521,317,0,0,0,0
2425,2023-08-08,age,61,658,147,0,5,0,4
2426,2023-08-08,age,62,721,167,0,11,0,5
2427,2023-08-08,age,63,787,185,0,0,0,0
2428,2023-08-08,age,64,833,214,0,0,0,0
2429,2023-08-08,age,65,308,55,0,0,0,0
2430,2023-08-08,age,66,186,45,0,7,0,1
2431,2023-08-08,age,67,70,13,0,1,0,1
2432,2023-08-08,age,68,65,24,0,0,0,0
2433,2023-08-08,age,69,72,11,0,0,0,0
2434,2023-08-08,age,70,98,27,0,0,0,0
2435,2023-08-08,age,71,214,47,0,4,0,2
2436,2023-08-08,age,72,82,17,0,0,0,0
2437,2023-08-08,age,73,51,13,0,0,0,0
2438,2023-08-08,age,75,49,12,0,0,0,0
2439,2023-08-08,age,76,209,51,0,0,0,0
2440,2023-08-08,age,77,55,10,0,0,0,0
2441,2023-08-08,age,78,15,5,0,0,0,0
2442,2023-08-08,age,80,54,16,0,0,0,0
2443,2023-08-08,age,81,71,24,0,0,0,0
2444,2023-08-08,age,82,79,9,0,0,0,0
2445,2023-08-08,age,84,26,10,0,0,0,0
2446,2023-08-08,age,85,28,4,0,0,0,0
2447,2023-08-09,os,Android,516927,115162,8689,8234,6751,6547
2448,2023-08-09,os,iOS,285910,63956,4211,4666,3442,3646
2449,2023-08-09,gender,0,365566,81738,5779,5627,4544,4479
2450,2023-08-09,gender,1,437271,97380,7121,7273,5649,5714
2451,2023-08-09,age,14,11688,2586,74,248,72,142
2452,2023-08-09,age,15,26028,5785,156,385,146,290
2453,2023-08-09,age,16,31516,7002,718,547,468,417
2454,2023-08-09,age,17,38008,8504,850,521,592,472
2455,2023-08-09,age,18,45164,10089,1193,667,771,657
2456,2023-08-09,age,19,49066,11150,802,805,729,788
2457,2023-08-09,age,20,50581,11249,1073,840,761,817
2458,2023-08-09,age,21,50510,11411,865,758,777,736
2459,2023-08-09,age,22,45900,10310,1296,694,820,683
2460,2023-08-09,age,23,38712,8700,785,715,770,697
2461,2023-08-09,age,24,32420,7180,763,513,734,507
2462,2023-08-09,age,25,29683,6648,592,531,532,525
2463,2023-08-09,age,26,24447,5361,382,442,370,437
2464,2023-08-09,age,27,21915,4824,542,322,411,314
2465,2023-08-09,age,28,21189,4548,270,324,263,315
2466,2023-08-09,age,29,20162,4599,560,267,346,254
2467,2023-08-09,age,30,19760,4553,190,249,182,242
2468,2023-08-09,age,31,18186,4065,254,332,230,302
2469,2023-08-09,age,32,17636,4017,280,334,251,278
2470,2023-08-09,age,33,16819,3770,249,273,215,123
2471,2023-08-09,age,34,15237,3426,349,280,240,100
2472,2023-08-09,age,35,15793,3508,111,301,105,105
2473,2023-08-09,age,36,15022,3393,96,254,92,97
2474,2023-08-09,age,37,13968,3047,69,152,57,59
2475,2023-08-09,age,38,12552,2716,61,260,53,98
2476,2023-08-09,age,39,12493,2700,85,201,53,69
2477,2023-08-09,age,40,11117,2344,35,153,23,56
2478,2023-08-09,age,41,9977,2227,16,126,14,48
2479,2023-08-09,age,42,8582,1933,5,169,5,64
2480,2023-08-09,age,43,9349,2037,13,172,11,65
2481,2023-08-09,age,44,8119,1718,2,97,2,43
2482,2023-08-09,age,45,6607,1548,13,100,7,39
2483,2023-08-09,age,46,5530,1231,1,115,1,60
2484,2023-08-09,age,47,6446,1423,134,102,76,59
2485,2023-08-09,age,48,5306,1210,6,81,6,31
2486,2023-08-09,age,49,4509,1000,4,78,3,27
2487,2023-08-09,age,50,4284,908,4,62,3,26
2488,2023-08-09,age,51,4177,975,0,73,0,25
2489,2023-08-09,age,52,3035,655,1,34,1,11
2490,2023-08-09,age,53,2959,638,0,43,0,19
2491,2023-08-09,age,54,2557,547,1,44,1,16
2492,2023-08-09,age,55,2719,607,0,40,0,12
2493,2023-08-09,age,56,1729,364,0,20,0,7
2494,2023-08-09,age,57,2005,472,0,14,0,4
2495,2023-08-09,age,58,1668,399,0,37,0,13
2496,2023-08-09,age,59,1236,295,0,32,0,14
2497,2023-08-09,age,60,1296,300,0,4,0,2
2498,2023-08-09,age,61,761,152,0,16,0,4
2499,2023-08-09,age,62,780,178,0,24,0,10
2500,2023-08-09,age,63,377,72,0,0,0,0
2501,2023-08-09,age,64,413,95,0,0,0,0
2502,2023-08-09,age,65,648,143,0,4,0,2
2503,2023-08-09,age,66,756,172,0,0,0,0
2504,2023-08-09,age,67,340,90,0,0,0,0
2505,2023-08-09,age,68,164,38,0,0,0,0
2506,2023-08-09,age,69,54,10,0,10,0,2
2507,2023-08-09,age,70,189,47,0,7,0,2
2508,2023-08-09,age,71,92,17,0,7,0,2
2509,2023-08-09,age,72,97,23,0,15,0,4
2510,2023-08-09,age,73,60,21,0,6,0,2
2511,2023-08-09,age,74,201,41,0,0,0,0
2512,2023-08-09,age,75,41,7,0,0,0,0
2513,2023-08-09,age,76,80,14,0,0,0,0
2514,2023-08-09,age,82,66,12,0,0,0,0
2515,2023-08-09,age,95,56,14,0,0,0,0
2516,2023-08-10,os,Android,491131,105332,8333,8231,6937,6872
2517,2023-08-10,os,iOS,264364,56769,4568,4670,3834,3899
2518,2023-08-10,gender,0,335259,71800,5538,5703,4679,4805
2519,2023-08-10,gender,1,420236,90301,7363,7198,6092,5966
2520,2023-08-10,age,14,11094,2313,57,236,55,121
2521,2023-08-10,age,15,24345,5128,176,396,170,300
2522,2023-08-10,age,16,29032,6289,290,475,280,429
2523,2023-08-10,age,17,35830,7801,458,614,436,597
2524,2023-08-10,age,18,41202,8909,817,792,746,778
2525,2023-08-10,age,19,46815,9993,866,914,818,893
2526,2023-08-10,age,20,47187,10257,1468,770,1126,762
2527,2023-08-10,age,21,47188,9914,939,852,889,844
2528,2023-08-10,age,22,41724,8790,1179,676,954,664
2529,2023-08-10,age,23,40175,8577,800,602,732,595
2530,2023-08-10,age,24,30255,6625,740,513,688,505
2531,2023-08-10,age,25,26910,5752,438,444,425,440
2532,2023-08-10,age,26,24142,5146,593,354,469,348
2533,2023-08-10,age,27,20549,4349,357,360,347,358
2534,2023-08-10,age,28,19001,4213,340,309,304,304
2535,2023-08-10,age,29,18575,3942,349,269,293,261
2536,2023-08-10,age,30,18640,4120,333,300,322,290
2537,2023-08-10,age,31,16928,3626,218,306,212,293
2538,2023-08-10,age,32,17697,3796,230,348,216,243
2539,2023-08-10,age,33,14273,3053,182,209,157,126
2540,2023-08-10,age,34,15998,3516,342,238,192,131
2541,2023-08-10,age,35,16102,3562,397,232,205,116
2542,2023-08-10,age,36,13862,2903,125,232,119,120
2543,2023-08-10,age,37,12906,2781,185,201,114,112
2544,2023-08-10,age,38,12283,2648,411,253,177,130
2545,2023-08-10,age,39,11597,2456,33,210,28,100
2546,2023-08-10,age,40,10063,2128,141,195,84,88
2547,2023-08-10,age,41,9673,2044,13,165,11,85
2548,2023-08-10,age,42,9020,1867,195,143,93,68
2549,2023-08-10,age,43,7345,1610,5,137,5,59
2550,2023-08-10,age,44,7632,1727,5,92,4,59
2551,2023-08-10,age,45,6290,1399,7,146,5,74
2552,2023-08-10,age,46,6091,1228,6,111,5,82
2553,2023-08-10,age,47,5078,1078,1,103,1,65
2554,2023-08-10,age,48,5404,1162,2,80,2,33
2555,2023-08-10,age,49,4917,1030,0,121,0,58
2556,2023-08-10,age,50,4129,924,1,71,1,30
2557,2023-08-10,age,51,4006,785,0,56,0,29
2558,2023-08-10,age,52,3292,714,1,48,1,23
